Case ID,Activity,Start Timestamp,creditscore,net_promotor_score,rate_charged,duration,Resource,outcome,stopcode,Activity_verb,Activity_Dec,Activity_comb,Activity_code
22,Receive Questionnaire,2014/06/26 03:31:00.833,-1.0,7.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,question,<NO_DESC>,question_SYSTEM,question
22,Archive,2014/06/26 05:03:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
23,Registration,2014/05/13 20:41:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
23,Basic Check,2014/05/13 20:56:00.833,-1.0,-1.0,-1.0,180.0,Sarah,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Sarah,check_basic
23,Initiate Low Application Check,2014/05/13 23:59:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
23,Check Insurance History,2014/05/14 09:58:00.833,839.0,-1.0,-1.0,59820.0,Marc,<NO_DESC>,none,check,insurance,check_insurance_Marc_none,check_insurance
23,Check Medical History,2014/05/14 10:41:00.833,-1.0,-1.0,-1.0,87000.0,Anne,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Anne,check_medical
23,Send Notification,2014/05/15 13:58:00.833,-1.0,-1.0,46.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
23,Archive,2014/06/14 14:34:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
24,Registration,2014/06/22 13:21:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
24,Basic Check,2014/06/22 13:36:00.833,-1.0,-1.0,-1.0,120.0,Mike,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Mike,check_basic
24,Initiate High Application Check,2014/06/22 15:38:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,high,check_high_SYSTEM,check_high
24,Check Insurance History,2014/06/23 10:32:00.833,161.0,-1.0,-1.0,95400.0,Jenny,<NO_DESC>,none,check,insurance,check_insurance_Jenny_none,check_insurance
24,Check Hospital Records,2014/06/24 02:23:00.833,-1.0,-1.0,-1.0,367800.0,Anne,<NO_DESC>,<NO_DESC>,check,hospital,check_hospital_Anne,check_hospital
24,Send Notification,2014/06/28 15:01:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
24,Archive,2014/06/28 17:09:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
25,Registration,2014/05/12 17:15:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
25,Basic Check,2014/05/12 17:18:00.833,-1.0,-1.0,-1.0,0.0,Sarah,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Sarah,check_basic
25,Initiate High Application Check,2014/05/12 21:18:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,high,check_high_SYSTEM,check_high
25,Check Medical History,2014/05/13 03:22:00.833,-1.0,-1.0,-1.0,85860.0,Anne,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Anne,check_medical
25,Check Hospital Records,2014/05/13 08:05:00.833,-1.0,-1.0,-1.0,195660.0,Anne,<NO_DESC>,<NO_DESC>,check,hospital,check_hospital_Anne,check_hospital
25,Check Insurance History,2014/05/13 09:39:00.833,215.0,-1.0,-1.0,100140.0,Jenny,<NO_DESC>,none,check,insurance,check_insurance_Jenny_none,check_insurance
25,Send Notification,2014/05/15 18:55:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
25,Archive,2014/05/15 20:33:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
26,Registration,2014/08/24 06:37:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
26,Basic Check,2014/08/24 06:45:00.833,-1.0,-1.0,-1.0,60.0,Sarah,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Sarah,check_basic
26,Initiate Low Application Check,2014/08/24 10:46:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
26,Check Medical History,2014/08/24 13:47:00.833,-1.0,-1.0,-1.0,78000.0,Tom,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Tom,check_medical
26,Check Insurance History,2014/08/25 02:22:00.833,138.0,-1.0,-1.0,75600.0,Sarah,<NO_DESC>,none,check,insurance,check_insurance_Sarah_none,check_insurance
26,Send Notification,2014/08/26 03:09:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
26,Archive,2014/08/26 05:42:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
27,Registration,2014/03/12 20:47:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
27,Initiate Low Application Check,2014/03/12 22:47:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
27,Check Medical History,2014/03/13 11:10:00.833,-1.0,-1.0,-1.0,57180.0,Tom,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Tom,check_medical
27,Check Insurance History,2014/03/13 17:50:00.833,912.0,-1.0,-1.0,57540.0,Jenny,<NO_DESC>,none,check,insurance,check_insurance_Jenny_none,check_insurance
27,Send Notification,2014/03/14 13:34:00.833,-1.0,-1.0,46.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
27,Archive,2014/04/13 15:54:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
28,Registration,2014/12/17 14:16:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
28,Initiate Low Application Check,2014/12/17 16:16:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
28,Check Medical History,2014/12/17 18:16:00.833,-1.0,-1.0,-1.0,14760.0,Bob,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Bob,check_medical
28,Check Insurance History,2014/12/18 04:45:00.833,924.0,-1.0,-1.0,107580.0,Mike,<NO_DESC>,none,check,insurance,check_insurance_Mike_none,check_insurance
28,Send Notification,2014/12/19 13:54:00.833,-1.0,-1.0,68.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
28,Receive Questionnaire,2014/12/27 14:44:00.833,-1.0,8.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,question,<NO_DESC>,question_SYSTEM,question
28,Archive,2014/12/27 16:05:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
29,Registration,2014/10/07 17:50:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
29,Basic Check,2014/10/07 17:56:00.833,-1.0,-1.0,-1.0,60.0,Sarah,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Sarah,check_basic
29,Initiate Low Application Check,2014/10/07 19:57:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
29,Check Insurance History,2014/10/08 11:08:00.833,299.0,-1.0,-1.0,69840.0,Sarah,<NO_DESC>,none,check,insurance,check_insurance_Sarah_none,check_insurance
29,Check Medical History,2014/10/09 15:40:00.833,-1.0,-1.0,-1.0,120240.0,Bob,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Bob,check_medical
29,Send Notification,2014/10/11 07:04:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
29,Archive,2014/10/11 09:04:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
30,Registration,2014/06/29 07:14:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
30,Basic Check,2014/06/29 07:20:00.833,-1.0,-1.0,-1.0,120.0,Mike,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Mike,check_basic
30,Initiate Low Application Check,2014/06/29 10:22:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
30,Check Insurance History,2014/06/29 15:25:00.833,600.0,-1.0,-1.0,131520.0,Jenny,<NO_DESC>,present,check,insurance,check_insurance_Jenny_present,check_insurance
30,Check Medical History,2014/06/30 08:24:00.833,-1.0,-1.0,-1.0,64560.0,Bob,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Bob,check_medical
30,Send Notification,2014/07/01 09:08:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
30,Archive,2014/07/01 10:56:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
31,Registration,2014/06/06 21:54:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
31,Initiate Low Application Check,2014/06/07 00:54:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
31,Check Medical History,2014/06/07 11:39:00.833,-1.0,-1.0,-1.0,134040.0,Anne,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Anne,check_medical
31,Check Insurance History,2014/06/07 17:21:00.833,891.0,-1.0,-1.0,155100.0,Mike,<NO_DESC>,none,check,insurance,check_insurance_Mike_none,check_insurance
31,Send Notification,2014/06/09 15:37:00.833,-1.0,-1.0,31.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
31,Receive Questionnaire,2014/06/11 14:35:00.833,-1.0,7.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,question,<NO_DESC>,question_SYSTEM,question
31,Archive,2014/06/11 15:53:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
32,Registration,2014/05/25 15:14:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
32,Basic Check,2014/05/25 15:20:00.833,-1.0,-1.0,-1.0,60.0,Sarah,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Sarah,check_basic
32,Initiate Low Application Check,2014/05/25 17:21:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
32,Check Insurance History,2014/05/26 01:18:00.833,831.0,-1.0,-1.0,157080.0,Marc,<NO_DESC>,none,check,insurance,check_insurance_Marc_none,check_insurance
32,Check Medical History,2014/05/28 17:59:00.833,-1.0,-1.0,-1.0,76860.0,Anne,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Anne,check_medical
32,Send Notification,2014/05/29 18:15:00.833,-1.0,-1.0,54.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
32,Archive,2014/06/28 19:15:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
33,Registration,2014/03/08 09:34:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
33,Basic Check,2014/03/08 09:46:00.833,-1.0,-1.0,-1.0,60.0,Jenny,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Jenny,check_basic
33,Send Notification,2014/03/08 11:54:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
33,Archive,2014/03/08 13:47:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
34,Registration,2014/06/29 15:42:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
34,Basic Check,2014/06/29 15:50:00.833,-1.0,-1.0,-1.0,240.0,Mike,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Mike,check_basic
34,Initiate Low Application Check,2014/06/29 19:54:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
34,Check Insurance History,2014/06/30 14:01:00.833,117.0,-1.0,-1.0,105180.0,Jenny,<NO_DESC>,none,check,insurance,check_insurance_Jenny_none,check_insurance
34,Send Notification,2014/07/01 23:46:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
34,Archive,2014/07/02 02:15:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
35,Registration,2014/04/20 15:11:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
35,Basic Check,2014/04/20 15:19:00.833,-1.0,-1.0,-1.0,0.0,Jenny,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Jenny,check_basic
35,Initiate Low Application Check,2014/04/20 17:19:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
35,Check Medical History,2014/04/21 08:41:00.833,-1.0,-1.0,-1.0,87240.0,Bob,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Bob,check_medical
35,Check Insurance History,2014/04/21 11:57:00.833,970.0,-1.0,-1.0,50220.0,Marc,<NO_DESC>,none,check,insurance,check_insurance_Marc_none,check_insurance
35,Send Notification,2014/04/22 11:40:00.833,-1.0,-1.0,54.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
35,Receive Questionnaire,2014/04/24 01:33:00.833,-1.0,9.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,question,<NO_DESC>,question_SYSTEM,question
35,Archive,2014/04/24 03:09:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
36,Registration,2014/05/22 21:24:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
36,Basic Check,2014/05/22 21:33:00.833,-1.0,-1.0,-1.0,180.0,Sarah,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Sarah,check_basic
36,Initiate High Application Check,2014/05/22 23:36:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,high,check_high_SYSTEM,check_high
36,Check Medical History,2014/05/23 22:19:00.833,-1.0,-1.0,-1.0,101580.0,Anne,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Anne,check_medical
36,Check Hospital Records,2014/05/24 00:45:00.833,-1.0,-1.0,-1.0,454260.0,Anne,<NO_DESC>,<NO_DESC>,check,hospital,check_hospital_Anne,check_hospital
36,Check Insurance History,2014/05/24 05:01:00.833,690.0,-1.0,-1.0,84480.0,Jenny,<NO_DESC>,none,check,insurance,check_insurance_Jenny_none,check_insurance
36,Send Notification,2014/05/29 11:15:00.833,-1.0,-1.0,22.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
36,Receive Questionnaire,2014/06/06 22:38:00.833,-1.0,3.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,question,<NO_DESC>,question_SYSTEM,question
36,Archive,2014/06/06 23:39:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
37,Registration,2014/03/10 06:37:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
37,Basic Check,2014/03/10 06:39:00.833,-1.0,-1.0,-1.0,180.0,Bart,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Bart,check_basic
37,Initiate High Application Check,2014/03/10 09:42:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,high,check_high_SYSTEM,check_high
37,Check Hospital Records,2014/03/10 22:19:00.833,-1.0,-1.0,-1.0,444420.0,Anne,<NO_DESC>,<NO_DESC>,check,hospital,check_hospital_Anne,check_hospital
37,Check Insurance History,2014/03/11 00:21:00.833,407.0,-1.0,-1.0,62220.0,Marc,<NO_DESC>,none,check,insurance,check_insurance_Marc_none,check_insurance
37,Send Notification,2014/03/16 06:58:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
37,Archive,2014/03/16 09:03:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
38,Registration,2014/11/01 21:22:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
38,Basic Check,2014/11/01 21:38:00.833,-1.0,-1.0,-1.0,120.0,Mike,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Mike,check_basic
38,Initiate High Application Check,2014/11/02 00:40:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,high,check_high_SYSTEM,check_high
38,Check Medical History,2014/11/02 21:04:00.833,-1.0,-1.0,-1.0,105540.0,Bob,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Bob,check_medical
38,Check Hospital Records,2014/11/02 23:53:00.833,-1.0,-1.0,-1.0,379020.0,Bob,<NO_DESC>,<NO_DESC>,check,hospital,check_hospital_Bob,check_hospital
38,Check Insurance History,2014/11/03 02:59:00.833,755.0,-1.0,-1.0,108960.0,Marc,<NO_DESC>,none,check,insurance,check_insurance_Marc_none,check_insurance
38,Send Notification,2014/11/07 12:27:00.833,-1.0,-1.0,10.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
38,Archive,2014/12/07 14:02:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
39,Registration,2014/04/03 10:17:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
39,Initiate High Application Check,2014/04/03 12:17:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,high,check_high_SYSTEM,check_high
39,Check Insurance History,2014/04/04 06:46:00.833,584.0,-1.0,-1.0,79500.0,Jenny,<NO_DESC>,none,check,insurance,check_insurance_Jenny_none,check_insurance
39,Check Medical History,2014/04/04 15:02:00.833,-1.0,-1.0,-1.0,112320.0,Tom,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Tom,check_medical
39,Check Hospital Records,2014/04/04 19:00:00.833,-1.0,-1.0,-1.0,359520.0,Anne,<NO_DESC>,<NO_DESC>,check,hospital,check_hospital_Anne,check_hospital
39,Send Notification,2014/04/09 01:59:00.833,-1.0,-1.0,17.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
39,Receive Questionnaire,2014/04/19 10:41:00.833,-1.0,3.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,question,<NO_DESC>,question_SYSTEM,question
39,Archive,2014/04/19 12:02:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
40,Registration,2014/01/18 02:45:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
40,Basic Check,2014/01/18 03:02:00.833,-1.0,-1.0,-1.0,60.0,Sarah,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Sarah,check_basic
40,Initiate Low Application Check,2014/01/18 06:03:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
40,Check Medical History,2014/01/18 15:06:00.833,-1.0,-1.0,-1.0,71640.0,Tom,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Tom,check_medical
40,Check Insurance History,2014/01/18 17:32:00.833,700.0,-1.0,-1.0,47220.0,Sarah,<NO_DESC>,none,check,insurance,check_insurance_Sarah_none,check_insurance
40,Send Notification,2014/01/19 15:38:00.833,-1.0,-1.0,57.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
40,Archive,2014/02/18 16:20:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
41,Registration,2014/01/18 19:17:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
41,Basic Check,2014/01/18 19:27:00.833,-1.0,-1.0,-1.0,120.0,Bart,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Bart,check_basic
41,Initiate Low Application Check,2014/01/18 22:29:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
41,Check Medical History,2014/01/19 07:45:00.833,-1.0,-1.0,-1.0,108240.0,Bob,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Bob,check_medical
41,Check Insurance History,2014/01/20 00:23:00.833,752.0,-1.0,-1.0,121680.0,Jenny,<NO_DESC>,present,check,insurance,check_insurance_Jenny_present,check_insurance
41,Send Notification,2014/01/21 14:25:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
41,Archive,2014/01/21 16:33:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
42,Registration,2014/02/04 14:24:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
42,Basic Check,2014/02/04 14:33:00.833,-1.0,-1.0,-1.0,120.0,Mike,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Mike,check_basic
42,Initiate Low Application Check,2014/02/04 17:35:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
42,Check Medical History,2014/02/04 20:02:00.833,-1.0,-1.0,-1.0,85620.0,Anne,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Anne,check_medical
42,Check Insurance History,2014/02/05 13:19:00.833,899.0,-1.0,-1.0,79500.0,Sarah,<NO_DESC>,none,check,insurance,check_insurance_Sarah_none,check_insurance
42,Send Notification,2014/02/06 14:27:00.833,-1.0,-1.0,33.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
42,Receive Questionnaire,2014/02/11 16:20:00.833,-1.0,8.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,question,<NO_DESC>,question_SYSTEM,question
42,Archive,2014/02/11 17:25:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
43,Registration,2014/06/10 17:38:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
43,Initiate High Application Check,2014/06/10 20:38:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,high,check_high_SYSTEM,check_high
43,Check Insurance History,2014/06/11 04:29:00.833,476.0,-1.0,-1.0,73860.0,Mike,<NO_DESC>,none,check,insurance,check_insurance_Mike_none,check_insurance
43,Check Medical History,2014/06/11 05:00:00.833,-1.0,-1.0,-1.0,40020.0,Anne,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Anne,check_medical
43,Check Hospital Records,2014/06/11 22:09:00.833,-1.0,-1.0,-1.0,382800.0,Bob,<NO_DESC>,<NO_DESC>,check,hospital,check_hospital_Bob,check_hospital
43,Send Notification,2014/06/16 12:34:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
43,Archive,2014/06/16 14:20:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
44,Registration,2014/10/20 23:26:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
44,Basic Check,2014/10/20 23:38:00.833,-1.0,-1.0,-1.0,60.0,Sarah,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Sarah,check_basic
44,Send Notification,2014/10/21 02:30:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
44,Archive,2014/10/21 04:35:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
45,Registration,2014/10/13 09:46:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
45,Basic Check,2014/10/13 09:55:00.833,-1.0,-1.0,-1.0,60.0,Sarah,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Sarah,check_basic
45,Initiate Low Application Check,2014/10/13 13:56:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
45,Check Insurance History,2014/10/13 23:40:00.833,137.0,-1.0,-1.0,35460.0,Marc,<NO_DESC>,none,check,insurance,check_insurance_Marc_none,check_insurance
