concept:name,case:concept:name,case:AMOUNT_REQ,StartTime,StartRes,CompleteTime,CompleteRes,Duration,activity_pre,activity,activity_verb,activity_dec,pre_activity,rank_result,result,TimeDiff
O_CREATED,174060,6000,2011-11-19 12:29:11,10913,2011-11-19 12:29:11,10913,0.0,o,create,create,<NO_DESC>,o_create,3,accept,2.0
O_SENT,174060,6000,2011-11-19 12:29:11,10913,2011-11-19 12:29:11,10913,0.0,o,send,send,<NO_DESC>,o_send,3,accept,2.0
O_SENT_BACK,174060,6000,2011-11-30 14:12:04,10899,2011-11-30 14:12:04,10899,0.0,o,return,return,<NO_DESC>,o_return,2,accept,956573.0
O_ACCEPTED,174060,6000,2011-12-13 09:44:17,10609,2011-12-13 09:44:17,10609,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,1107133.0
O_SELECTED,174078,10000,2011-10-03 16:10:35,11180,2011-10-03 16:10:35,11180,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,174078,10000,2011-10-03 16:10:36,11180,2011-10-03 16:10:36,11180,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,174078,10000,2011-10-03 16:10:36,11180,2011-10-03 16:10:36,11180,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_SENT_BACK,174078,10000,2011-10-13 09:16:41,11029,2011-10-13 09:16:41,11029,0.0,o,return,return,<NO_DESC>,o_return,2,accept,839165.0
O_ACCEPTED,174078,10000,2011-10-17 20:11:18,10972,2011-10-17 20:11:18,10972,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,384877.0
O_SELECTED,174084,8400,2011-10-03 14:31:15,10809,2011-10-03 14:31:15,10809,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,174084,8400,2011-10-03 14:31:17,10809,2011-10-03 14:31:17,10809,0.0,o,create,create,<NO_DESC>,o_create,3,accept,2.0
O_SENT,174084,8400,2011-10-03 14:31:17,10809,2011-10-03 14:31:17,10809,0.0,o,send,send,<NO_DESC>,o_send,3,accept,2.0
O_SENT_BACK,174084,8400,2011-10-03 14:34:06,10809,2011-10-03 14:34:06,10809,0.0,o,return,return,<NO_DESC>,o_return,2,accept,169.0
O_ACCEPTED,174084,8400,2011-10-04 10:17:26,10809,2011-10-04 10:17:26,10809,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,71000.0
O_SELECTED,174087,15000,2011-10-03 13:53:29,10863,2011-10-03 13:53:29,10863,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,174087,15000,2011-10-03 13:53:31,10863,2011-10-03 13:53:31,10863,0.0,o,create,create,<NO_DESC>,o_create,3,accept,2.0
O_SENT,174087,15000,2011-10-03 13:53:31,10863,2011-10-03 13:53:31,10863,0.0,o,send,send,<NO_DESC>,o_send,3,accept,2.0
O_SENT_BACK,174087,15000,2011-10-11 09:58:53,11029,2011-10-11 09:58:53,11029,0.0,o,return,return,<NO_DESC>,o_return,2,accept,677122.0
O_ACCEPTED,174087,15000,2011-10-11 11:49:13,10138,2011-10-11 11:49:13,10138,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,6620.0
O_SELECTED,174096,5000,2011-10-03 16:23:12,11120,2011-10-03 16:23:12,11120,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,174096,5000,2011-10-03 16:23:14,11120,2011-10-03 16:23:14,11120,0.0,o,create,create,<NO_DESC>,o_create,3,accept,2.0
O_SENT,174096,5000,2011-10-03 16:23:14,11120,2011-10-03 16:23:14,11120,0.0,o,send,send,<NO_DESC>,o_send,3,accept,2.0
O_CANCELLED,174096,5000,2011-10-04 12:28:48,10982,2011-10-04 12:28:48,10982,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,accept,72334.0
O_SELECTED,174096,5000,2011-10-04 12:28:48,10982,2011-10-04 12:28:48,10982,0.0,o,select,select,<NO_DESC>,o_select,2,accept,72334.0
O_CREATED,174096,5000,2011-10-04 12:28:49,10982,2011-10-04 12:28:49,10982,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,174096,5000,2011-10-04 12:28:49,10982,2011-10-04 12:28:49,10982,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_SENT_BACK,174096,5000,2011-10-11 11:03:12,11049,2011-10-11 11:03:12,11049,0.0,o,return,return,<NO_DESC>,o_return,2,accept,599663.0
O_CANCELLED,174096,5000,2011-10-17 17:02:07,11009,2011-10-17 17:02:07,11009,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,accept,539935.0
O_SELECTED,174096,5000,2011-10-17 17:02:07,11009,2011-10-17 17:02:07,11009,0.0,o,select,select,<NO_DESC>,o_select,2,accept,539935.0
O_CREATED,174096,5000,2011-10-17 17:02:08,11009,2011-10-17 17:02:08,11009,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,174096,5000,2011-10-17 17:02:08,11009,2011-10-17 17:02:08,11009,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_SENT_BACK,174096,5000,2011-10-21 09:53:53,11049,2011-10-21 09:53:53,11049,0.0,o,return,return,<NO_DESC>,o_return,2,accept,319905.0
O_ACCEPTED,174096,5000,2011-10-21 10:36:28,10809,2011-10-21 10:36:28,10809,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,2555.0
O_SELECTED,174099,15000,2011-10-04 14:05:09,11169,2011-10-04 14:05:09,11169,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,174099,15000,2011-10-04 14:05:57,11169,2011-10-04 14:05:57,11169,0.0,o,create,create,<NO_DESC>,o_create,3,accept,48.0
O_SENT,174099,15000,2011-10-04 14:05:57,11169,2011-10-04 14:05:57,11169,0.0,o,send,send,<NO_DESC>,o_send,3,accept,48.0
O_CANCELLED,174099,15000,2011-10-06 19:56:11,10909,2011-10-06 19:56:11,10909,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,accept,193814.0
O_SELECTED,174099,15000,2011-10-06 19:56:11,10909,2011-10-06 19:56:11,10909,0.0,o,select,select,<NO_DESC>,o_select,2,accept,193814.0
O_CREATED,174099,15000,2011-10-06 19:56:15,10909,2011-10-06 19:56:15,10909,0.0,o,create,create,<NO_DESC>,o_create,3,accept,4.0
O_SENT,174099,15000,2011-10-06 19:56:15,10909,2011-10-06 19:56:15,10909,0.0,o,send,send,<NO_DESC>,o_send,3,accept,4.0
O_SENT_BACK,174099,15000,2011-10-20 09:24:54,11029,2011-10-20 09:24:54,11029,0.0,o,return,return,<NO_DESC>,o_return,2,accept,1171719.0
O_ACCEPTED,174099,15000,2011-10-26 12:55:15,10138,2011-10-26 12:55:15,10138,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,531021.0
O_SELECTED,174105,5000,2011-10-03 14:38:13,10629,2011-10-03 14:38:13,10629,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,174105,5000,2011-10-03 14:38:14,10629,2011-10-03 14:38:14,10629,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,174105,5000,2011-10-03 14:38:14,10629,2011-10-03 14:38:14,10629,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_SENT_BACK,174105,5000,2011-10-03 14:39:18,10629,2011-10-03 14:39:18,10629,0.0,o,return,return,<NO_DESC>,o_return,2,accept,64.0
O_ACCEPTED,174105,5000,2011-10-03 14:46:47,10629,2011-10-03 14:46:47,10629,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,449.0
O_SELECTED,174132,5000,2011-10-03 18:28:13,10880,2011-10-03 18:28:13,10880,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,174132,5000,2011-10-03 18:29:02,10880,2011-10-03 18:29:02,10880,0.0,o,create,create,<NO_DESC>,o_create,3,accept,49.0
O_SENT,174132,5000,2011-10-03 18:29:02,10880,2011-10-03 18:29:02,10880,0.0,o,send,send,<NO_DESC>,o_send,3,accept,49.0
O_SENT_BACK,174132,5000,2011-10-11 11:12:13,11049,2011-10-11 11:12:13,11049,0.0,o,return,return,<NO_DESC>,o_return,2,accept,664991.0
O_CANCELLED,174132,5000,2011-10-13 15:53:32,10609,2011-10-13 15:53:32,10609,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,accept,189679.0
O_SELECTED,174132,5000,2011-10-13 15:53:32,10609,2011-10-13 15:53:32,10609,0.0,o,select,select,<NO_DESC>,o_select,2,accept,189679.0
O_CREATED,174132,5000,2011-10-13 15:53:33,10609,2011-10-13 15:53:33,10609,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,174132,5000,2011-10-13 15:53:33,10609,2011-10-13 15:53:33,10609,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_CANCELLED,174132,5000,2011-10-13 20:50:00,10939,2011-10-13 20:50:00,10939,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,accept,17787.0
O_SELECTED,174132,5000,2011-10-13 20:50:00,10939,2011-10-13 20:50:00,10939,0.0,o,select,select,<NO_DESC>,o_select,2,accept,17787.0
O_CREATED,174132,5000,2011-10-13 20:50:01,10939,2011-10-13 20:50:01,10939,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,174132,5000,2011-10-13 20:50:01,10939,2011-10-13 20:50:01,10939,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_SENT_BACK,174132,5000,2011-10-26 10:07:51,11029,2011-10-26 10:07:51,11029,0.0,o,return,return,<NO_DESC>,o_return,2,accept,1084670.0
O_CANCELLED,174132,5000,2011-10-31 19:20:37,10889,2011-10-31 19:20:37,10889,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,accept,465166.0
O_SELECTED,174132,5000,2011-10-31 19:20:37,10889,2011-10-31 19:20:37,10889,0.0,o,select,select,<NO_DESC>,o_select,2,accept,465166.0
O_CREATED,174132,5000,2011-10-31 19:20:38,10889,2011-10-31 19:20:38,10889,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,174132,5000,2011-10-31 19:20:38,10889,2011-10-31 19:20:38,10889,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_SENT_BACK,174132,5000,2011-11-07 12:05:03,10899,2011-11-07 12:05:03,10899,0.0,o,return,return,<NO_DESC>,o_return,2,accept,578665.0
O_ACCEPTED,174132,5000,2011-11-07 14:21:46,10609,2011-11-07 14:21:46,10609,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,8203.0
O_SELECTED,174141,10600,2011-10-03 17:06:35,10971,2011-10-03 17:06:35,10971,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,174141,10600,2011-10-03 17:06:36,10971,2011-10-03 17:06:36,10971,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,174141,10600,2011-10-03 17:06:36,10971,2011-10-03 17:06:36,10971,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_CANCELLED,174141,10600,2011-10-06 10:30:24,11169,2011-10-06 10:30:24,11169,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,accept,235428.0
O_SELECTED,174141,10600,2011-10-06 10:30:24,11169,2011-10-06 10:30:24,11169,0.0,o,select,select,<NO_DESC>,o_select,2,accept,235428.0
O_CREATED,174141,10600,2011-10-06 10:30:26,11169,2011-10-06 10:30:26,11169,0.0,o,create,create,<NO_DESC>,o_create,3,accept,2.0
O_SENT,174141,10600,2011-10-06 10:30:26,11169,2011-10-06 10:30:26,11169,0.0,o,send,send,<NO_DESC>,o_send,3,accept,2.0
O_SENT_BACK,174141,10600,2011-10-11 10:22:58,11029,2011-10-11 10:22:58,11029,0.0,o,return,return,<NO_DESC>,o_return,2,accept,431552.0
O_ACCEPTED,174141,10600,2011-10-14 17:08:25,10629,2011-10-14 17:08:25,10629,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,283527.0
O_SELECTED,174144,21000,2011-10-04 14:05:27,11179,2011-10-04 14:05:27,11179,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,174144,21000,2011-10-04 14:05:57,11179,2011-10-04 14:05:57,11179,0.0,o,create,create,<NO_DESC>,o_create,3,accept,30.0
O_SENT,174144,21000,2011-10-04 14:05:57,11179,2011-10-04 14:05:57,11179,0.0,o,send,send,<NO_DESC>,o_send,3,accept,30.0
O_SENT_BACK,174144,21000,2011-10-11 10:09:36,11029,2011-10-11 10:09:36,11029,0.0,o,return,return,<NO_DESC>,o_return,2,accept,590619.0
O_ACCEPTED,174144,21000,2011-10-14 18:40:13,10629,2011-10-14 18:40:13,10629,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,289837.0
O_SELECTED,174216,6000,2011-10-03 20:21:04,10880,2011-10-03 20:21:04,10880,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,174216,6000,2011-10-03 20:21:05,10880,2011-10-03 20:21:05,10880,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,174216,6000,2011-10-03 20:21:05,10880,2011-10-03 20:21:05,10880,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_CANCELLED,174216,6000,2011-10-10 12:33:40,11009,2011-10-10 12:33:40,11009,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,accept,576755.0
O_SELECTED,174216,6000,2011-10-10 12:33:40,11009,2011-10-10 12:33:40,11009,0.0,o,select,select,<NO_DESC>,o_select,2,accept,576755.0
O_CREATED,174216,6000,2011-10-10 12:33:41,11009,2011-10-10 12:33:41,11009,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,174216,6000,2011-10-10 12:33:41,11009,2011-10-10 12:33:41,11009,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_SENT_BACK,174216,6000,2011-10-19 09:53:07,11029,2011-10-19 09:53:07,11029,0.0,o,return,return,<NO_DESC>,o_return,2,accept,767966.0
O_ACCEPTED,174216,6000,2011-10-26 09:46:23,10609,2011-10-26 09:46:23,10609,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,604396.0
O_SELECTED,174252,30000,2011-10-04 10:24:14,11200,2011-10-04 10:24:14,11200,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,174252,30000,2011-10-04 10:24:15,11200,2011-10-04 10:24:15,11200,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,174252,30000,2011-10-04 10:24:15,11200,2011-10-04 10:24:15,11200,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_SENT_BACK,174252,30000,2011-10-12 09:46:45,10899,2011-10-12 09:46:45,10899,0.0,o,return,return,<NO_DESC>,o_return,2,accept,688950.0
O_ACCEPTED,174252,30000,2011-10-18 16:05:47,10629,2011-10-18 16:05:47,10629,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,541142.0
O_SELECTED,174255,15000,2011-10-04 14:07:20,10889,2011-10-04 14:07:20,10889,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,174255,15000,2011-10-04 14:07:21,10889,2011-10-04 14:07:21,10889,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,174255,15000,2011-10-04 14:07:21,10889,2011-10-04 14:07:21,10889,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_SENT_BACK,174255,15000,2011-10-10 12:00:52,10899,2011-10-10 12:00:52,10899,0.0,o,return,return,<NO_DESC>,o_return,2,accept,510811.0
O_ACCEPTED,174255,15000,2011-10-13 14:02:18,10629,2011-10-13 14:02:18,10629,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,266486.0
O_SELECTED,174264,12000,2011-10-04 13:41:05,11202,2011-10-04 13:41:05,11202,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,174264,12000,2011-10-04 13:41:06,11202,2011-10-04 13:41:06,11202,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,174264,12000,2011-10-04 13:41:06,11202,2011-10-04 13:41:06,11202,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_CANCELLED,174264,12000,2011-10-20 17:29:18,11122,2011-10-20 17:29:18,11122,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,accept,1396092.0
O_SELECTED,174264,12000,2011-10-20 17:29:18,11122,2011-10-20 17:29:18,11122,0.0,o,select,select,<NO_DESC>,o_select,2,accept,1396092.0
O_CREATED,174264,12000,2011-10-20 17:30:06,11122,2011-10-20 17:30:06,11122,0.0,o,create,create,<NO_DESC>,o_create,3,accept,48.0
O_SENT,174264,12000,2011-10-20 17:30:06,11122,2011-10-20 17:30:06,11122,0.0,o,send,send,<NO_DESC>,o_send,3,accept,48.0
O_SENT_BACK,174264,12000,2011-11-04 11:41:34,11049,2011-11-04 11:41:34,11049,0.0,o,return,return,<NO_DESC>,o_return,2,accept,1275088.0
O_ACCEPTED,174264,12000,2011-11-10 11:04:18,10629,2011-11-10 11:04:18,10629,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,516164.0
O_SELECTED,174285,50000,2011-10-04 10:44:40,11200,2011-10-04 10:44:40,11200,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,174285,50000,2011-10-04 10:44:41,11200,2011-10-04 10:44:41,11200,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,174285,50000,2011-10-04 10:44:42,11200,2011-10-04 10:44:42,11200,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_SENT_BACK,174285,50000,2011-10-10 13:45:08,10899,2011-10-10 13:45:08,10899,0.0,o,return,return,<NO_DESC>,o_return,2,accept,529226.0
O_ACCEPTED,174285,50000,2011-10-13 12:51:10,10138,2011-10-13 12:51:10,10138,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,255962.0
O_SELECTED,174319,5000,2011-10-05 18:27:27,11202,2011-10-05 18:27:27,11202,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,174319,5000,2011-10-05 18:27:28,11202,2011-10-05 18:27:28,11202,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,174319,5000,2011-10-05 18:27:28,11202,2011-10-05 18:27:28,11202,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_SENT_BACK,174319,5000,2011-10-11 09:54:32,11029,2011-10-11 09:54:32,11029,0.0,o,return,return,<NO_DESC>,o_return,2,accept,487624.0
O_ACCEPTED,174319,5000,2011-10-14 09:42:29,10809,2011-10-14 09:42:29,10809,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,258477.0
O_SELECTED,174325,15000,2011-10-04 17:52:10,11121,2011-10-04 17:52:10,11121,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,174325,15000,2011-10-04 17:52:11,11121,2011-10-04 17:52:11,11121,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,174325,15000,2011-10-04 17:52:11,11121,2011-10-04 17:52:11,11121,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_SENT_BACK,174325,15000,2011-10-10 14:37:42,10899,2011-10-10 14:37:42,10899,0.0,o,return,return,<NO_DESC>,o_return,2,accept,506731.0
O_ACCEPTED,174325,15000,2011-10-11 10:13:32,10809,2011-10-11 10:13:32,10809,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,70550.0
O_SELECTED,174334,5000,2011-10-04 09:40:04,10971,2011-10-04 09:40:04,10971,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,174334,5000,2011-10-04 09:40:05,10971,2011-10-04 09:40:05,10971,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,174334,5000,2011-10-04 09:40:05,10971,2011-10-04 09:40:05,10971,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_SENT_BACK,174334,5000,2011-10-10 14:25:34,10899,2011-10-10 14:25:34,10899,0.0,o,return,return,<NO_DESC>,o_return,2,accept,535529.0
O_ACCEPTED,174334,5000,2011-10-10 15:03:08,10138,2011-10-10 15:03:08,10138,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,2254.0
O_SELECTED,174337,30000,2011-10-04 10:15:09,10982,2011-10-04 10:15:09,10982,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,174337,30000,2011-10-04 10:15:11,10982,2011-10-04 10:15:11,10982,0.0,o,create,create,<NO_DESC>,o_create,3,accept,2.0
O_SENT,174337,30000,2011-10-04 10:15:11,10982,2011-10-04 10:15:11,10982,0.0,o,send,send,<NO_DESC>,o_send,3,accept,2.0
O_SENT_BACK,174337,30000,2011-10-05 09:23:23,10629,2011-10-05 09:23:23,10629,0.0,o,return,return,<NO_DESC>,o_return,2,accept,83292.0
O_CANCELLED,174337,30000,2011-10-06 16:36:34,10982,2011-10-06 16:36:34,10982,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,accept,112391.0
O_SELECTED,174337,30000,2011-10-06 16:36:34,10982,2011-10-06 16:36:34,10982,0.0,o,select,select,<NO_DESC>,o_select,2,accept,112391.0
O_CREATED,174337,30000,2011-10-06 16:36:35,10982,2011-10-06 16:36:35,10982,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,174337,30000,2011-10-06 16:36:35,10982,2011-10-06 16:36:35,10982,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_SENT_BACK,174337,30000,2011-10-07 09:43:24,10789,2011-10-07 09:43:24,10789,0.0,o,return,return,<NO_DESC>,o_return,2,accept,61609.0
O_ACCEPTED,174337,30000,2011-10-07 14:24:37,10629,2011-10-07 14:24:37,10629,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,16873.0
O_SELECTED,174343,10000,2011-10-04 10:25:13,10971,2011-10-04 10:25:13,10971,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,174343,10000,2011-10-04 10:25:14,10971,2011-10-04 10:25:14,10971,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,174343,10000,2011-10-04 10:25:14,10971,2011-10-04 10:25:14,10971,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_SENT_BACK,174343,10000,2011-10-10 12:57:47,10899,2011-10-10 12:57:47,10899,0.0,o,return,return,<NO_DESC>,o_return,2,accept,527553.0
O_ACCEPTED,174343,10000,2011-10-21 10:37:06,10138,2011-10-21 10:37:06,10138,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,941959.0
O_SELECTED,174382,5000,2011-10-04 13:36:31,11001,2011-10-04 13:36:31,11001,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,174382,5000,2011-10-04 13:36:32,11001,2011-10-04 13:36:32,11001,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,174382,5000,2011-10-04 13:36:32,11001,2011-10-04 13:36:32,11001,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_CANCELLED,174382,5000,2011-10-04 13:37:55,11001,2011-10-04 13:37:55,11001,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,accept,83.0
O_SELECTED,174382,5000,2011-10-04 13:37:55,11001,2011-10-04 13:37:55,11001,0.0,o,select,select,<NO_DESC>,o_select,2,accept,83.0
O_CREATED,174382,5000,2011-10-04 13:37:56,11001,2011-10-04 13:37:56,11001,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,174382,5000,2011-10-04 13:37:56,11001,2011-10-04 13:37:56,11001,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_SENT_BACK,174382,5000,2011-10-10 12:59:24,10899,2011-10-10 12:59:24,10899,0.0,o,return,return,<NO_DESC>,o_return,2,accept,516088.0
O_CANCELLED,174382,5000,2011-10-12 10:07:32,10138,2011-10-12 10:07:32,10138,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,accept,162488.0
O_SELECTED,174382,5000,2011-10-12 10:07:32,10138,2011-10-12 10:07:32,10138,0.0,o,select,select,<NO_DESC>,o_select,2,accept,162488.0
O_CREATED,174382,5000,2011-10-12 10:08:19,10138,2011-10-12 10:08:19,10138,0.0,o,create,create,<NO_DESC>,o_create,3,accept,47.0
O_SENT,174382,5000,2011-10-12 10:08:19,10138,2011-10-12 10:08:19,10138,0.0,o,send,send,<NO_DESC>,o_send,3,accept,47.0
O_ACCEPTED,174382,5000,2011-10-12 10:10:05,10138,2011-10-12 10:10:05,10138,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,106.0
O_SELECTED,174385,15000,2011-10-04 14:19:38,11001,2011-10-04 14:19:38,11001,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,174385,15000,2011-10-04 14:19:39,11001,2011-10-04 14:19:39,11001,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,174385,15000,2011-10-04 14:19:39,11001,2011-10-04 14:19:39,11001,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_SENT_BACK,174385,15000,2011-10-10 10:43:35,11049,2011-10-10 10:43:35,11049,0.0,o,return,return,<NO_DESC>,o_return,2,accept,505436.0
O_ACCEPTED,174385,15000,2011-10-12 09:12:14,10629,2011-10-12 09:12:14,10629,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,167319.0
O_SELECTED,174409,25000,2011-10-04 19:26:03,11121,2011-10-04 19:26:03,11121,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,174409,25000,2011-10-04 19:26:04,11121,2011-10-04 19:26:04,11121,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,174409,25000,2011-10-04 19:26:04,11121,2011-10-04 19:26:04,11121,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_CANCELLED,174409,25000,2011-10-04 19:46:23,10982,2011-10-04 19:46:23,10982,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,accept,1219.0
O_SELECTED,174409,25000,2011-10-04 19:46:23,10982,2011-10-04 19:46:23,10982,0.0,o,select,select,<NO_DESC>,o_select,2,accept,1219.0
O_CREATED,174409,25000,2011-10-04 19:46:25,10982,2011-10-04 19:46:25,10982,0.0,o,create,create,<NO_DESC>,o_create,3,accept,2.0
O_SENT,174409,25000,2011-10-04 19:46:25,10982,2011-10-04 19:46:25,10982,0.0,o,send,send,<NO_DESC>,o_send,3,accept,2.0
O_SENT_BACK,174409,25000,2011-10-11 09:33:11,11029,2011-10-11 09:33:11,11029,0.0,o,return,return,<NO_DESC>,o_return,2,accept,568006.0
O_ACCEPTED,174409,25000,2011-10-14 09:22:21,10138,2011-10-14 09:22:21,10138,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,258550.0
O_SELECTED,174415,12000,2011-10-04 14:50:44,10859,2011-10-04 14:50:44,10859,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,174415,12000,2011-10-04 14:50:45,10859,2011-10-04 14:50:45,10859,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,174415,12000,2011-10-04 14:50:45,10859,2011-10-04 14:50:45,10859,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_SENT_BACK,174415,12000,2011-10-14 09:38:08,11029,2011-10-14 09:38:08,11029,0.0,o,return,return,<NO_DESC>,o_return,2,accept,845243.0
O_ACCEPTED,174415,12000,2011-10-19 11:06:52,10972,2011-10-19 11:06:52,10972,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,437324.0
